name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.041662; 0.018354;2.3e-05;1.4e-05; 6.7e-05; true; 0.062445;0.04; 0.030681; 0.012359;1.5e-05;9e-06; 6e-06; true; 0.044601;0.03; 0.026844; 0.014977;2.4e-05;1.1000000000000001e-05; 7e-06; true; 0.044061;0.04; 0.038837; 0.011738;1.4e-05;7e-06; 3.8e-05; true; 0.052035
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.12; 0.105103; 0.030789;6.099999999999999e-05;1.4e-05; 0.000267; true; 0.141305;0.12; 0.098033; 0.033672;6.699999999999999e-05;1.8e-05; 8e-06; true; 0.139339;0.11; 0.073694; 0.042942;4.4999999999999996e-05;1.1000000000000001e-05; 6e-06; true; 0.121345;0.15; 0.112086; 0.047496;5.7999999999999994e-05;1.8e-05; 0.000478; true; 0.167348
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.034876; 0.014916;0.000126;5.4e-05; 4.2e-05; true; 0.052252;0.02; 0.018277; 0.009885;8.499999999999999e-05;3.9e-05; 7e-06; true; 0.029732;0.03; 0.032852; 0.013605;0.000138;5.2e-05; 1.1e-05; true; 0.048551;0.04; 0.035806; 0.015846;0.00015099999999999998;6e-05; 4.7e-05; true; 0.054003
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.03; 0.022131; 0.012531;0.000216;7.099999999999999e-05; 5.7e-05; true; 0.037637;0.01; 0.014004; 0.008593;0.00020999999999999998;8.099999999999999e-05; 8e-06; true; 0.024732;0.03; 0.02235; 0.012767;0.00023399999999999997;6.8e-05; 6e-06; true; 0.038004;0.01; 0.012361; 0.008389;0.000118;4.899999999999999e-05; 3.8e-05; true; 0.022567
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.03; 0.025386; 0.008677;1.2000000000000002e-05;8e-06; 1.5e-05; true; 0.035123;0.03; 0.033109; 0.013538;1.9e-05;8e-06; 6e-06; true; 0.048512;0.04; 0.032269; 0.01251;1.8e-05;1e-05; 6e-06; true; 0.046481;0.02; 0.019344; 0.009083;1.2e-05;9e-06; 1.9e-05; true; 0.02984
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.05; 0.040387; 0.02285;0.000135;3.899999999999999e-05; 0.000221; true; 0.067295;0.08; 0.066017; 0.024726;0.000125;3.9999999999999996e-05; 9e-06; true; 0.094369;0.08; 0.065479; 0.021841;0.000117;3.2999999999999996e-05; 6e-06; true; 0.090635;0.04; 0.037701; 0.016015;6.4e-05;3e-05; 0.000131; true; 0.056277
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata;0.04; 0.030277; 0.015942;1.6e-05;8e-06; 1.7e-05; true; 0.048206;0.07; 0.053647; 0.024899;2.8e-05;1.2000000000000002e-05; 8e-06; true; 0.082118;0.06; 0.049748; 0.015461;1.7e-05;8e-06; 6e-06; true; 0.067179;0.05; 0.039379; 0.026174;3.4e-05;1.3000000000000001e-05; 3.1e-05; true; 0.069134
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata;0.05; 0.038145; 0.027285;5.5e-05;4.1e-05; 7.7e-05; true; 0.070252;0.06; 0.052952; 0.017769;3.8e-05;1.7e-05; 8e-06; true; 0.073975;0.07; 0.049698; 0.026857;5.6999999999999996e-05;2.4e-05; 7e-06; true; 0.081529;0.06; 0.035166; 0.027084;5.6e-05;2.4e-05; 7.3e-05; true; 0.067352
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.07; 0.052102; 0.022576;4.5e-05;2.2e-05; 7.9e-05; true; 0.077974;0.06; 0.050858; 0.02205;6.2e-05;2.2000000000000003e-05; 8e-06; true; 0.076127;0.03; 0.02859; 0.014922;3.0999999999999995e-05;2.1000000000000002e-05; 7e-06; true; 0.045679;0.03; 0.02983; 0.013806;2.9e-05;1.2000000000000002e-05; 5.5e-05; true; 0.04562
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.1; 0.081741; 0.033071;4.2e-05;1.3000000000000001e-05; 0.000558; true; 0.121052;0.1; 0.085561; 0.033829;3.399999999999999e-05;1.3000000000000001e-05; 9e-06; true; 0.124997;0.06; 0.047563; 0.022985;2.1000000000000002e-05;1.3000000000000001e-05; 7e-06; true; 0.074193;0.1; 0.084527; 0.033239;3.2999999999999996e-05;1.4e-05; 0.000608; true; 0.123992
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.020708; 0.010847;9.2e-05;2.7e-05; 5.1e-05; true; 0.03353;0.05; 0.038007; 0.017413;0.000122;4.6e-05; 1e-05; true; 0.058823;0.03; 0.024255; 0.016145;0.000117;4.8e-05; 8e-06; true; 0.043365;0.05; 0.038522; 0.016453;0.00011999999999999999;4.199999999999999e-05; 0.000103; true; 0.058003
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.46; 0.283627; 0.184649;9.599999999999999e-05;4.1e-05; 0.000757; true; 0.499061;0.39; 0.307373; 0.11299;5.2e-05;2.4e-05; 8e-06; true; 0.438364;0.44; 0.288403; 0.177987;0.000107;5.3e-05; 1.1e-05; true; 0.495755;0.4; 0.309304; 0.113637;5.6999999999999996e-05;2.6e-05; 0.000396; true; 0.442146
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.09; 0.076412; 0.03064;1.2000000000000002e-05;5.999999999999999e-06; 0.000444; true; 0.112555;0.1; 0.076388; 0.030748;1.7e-05;1.1999999999999999e-05; 1e-05; true; 0.112489;0.09; 0.070903; 0.031448;1.6e-05;8e-06; 1.4e-05; true; 0.107302;0.1; 0.072659; 0.032134;1.3000000000000001e-05;5.999999999999999e-06; 0.000372; true; 0.110138
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.17; 0.11578; 0.059365;0.001517;0.000652; 0.000352; true; 0.185881;0.16; 0.116536; 0.057164;0.0019219999999999999;0.000806; 9e-06; true; 0.184418;0.09; 0.066254; 0.034009;0.000905;0.00041700000000000005; 7e-06; true; 0.106941;0.14; 0.083277; 0.056621;0.002051;0.0009390000000000001; 0.000351; true; 0.15196
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.06; 0.056477; 0.017094;0.0009589999999999999;0.00043700000000000005; 5.4e-05; true; 0.078437;0.09; 0.066816; 0.028622;0.0017760000000000002;0.0007859999999999999; 8e-06; true; 0.102973;0.09; 0.068127; 0.028181;0.0021560000000000004;0.000925; 8e-06; true; 0.105183;0.09; 0.065906; 0.027744;0.001885;0.000753; 0.000106; true; 0.101668
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.23; 0.158701; 0.075049;0.0006760000000000001;0.000273; 0.000793; true; 0.24925;0.23; 0.167729; 0.07869;0.000657;0.000282; 1.3e-05; true; 0.261074;0.22; 0.164341; 0.076693;0.000672;0.00026399999999999997; 9e-06; true; 0.255381;0.24; 0.168834; 0.077569;0.00068;0.000309; 0.000852; true; 0.262667
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.049839; 0.025841;0.00048300000000000003;0.000129; 0.000172; true; 0.080996;0.07; 0.052237; 0.029464;0.000537;0.00021700000000000002; 7e-06; true; 0.087333;0.08; 0.052826; 0.031887;0.000486;0.00014; 9e-06; true; 0.089978;0.08; 0.053152; 0.031224;0.000928;0.00021899999999999998; 0.00033; true; 0.093334
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.05; 0.042992; 0.018583;0.00041600000000000003;0.000142; 6.3e-05; true; 0.065249;0.06; 0.049524; 0.01828;0.000363;0.000151; 8e-06; true; 0.071165;0.08; 0.055621; 0.030017;0.000812;0.000292; 1.1e-05; true; 0.092315;0.09; 0.067847; 0.028279;0.0007260000000000001;0.000249; 0.000126; true; 0.102704
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.14; 0.103224; 0.04684;9.3e-05;1.2e-05; 0.000164; true; 0.158019;0.08; 0.059877; 0.029675;6.3e-05;7e-06; 6e-06; true; 0.094691;0.15; 0.105478; 0.050242;9.499999999999999e-05;3.4000000000000007e-05; 9e-06; true; 0.164063;0.09; 0.060191; 0.031606;6.5e-05;8e-06; 9.3e-05; true; 0.096844
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.09; 0.068709; 0.028457;0.00017399999999999997;4.2e-05; 0.000135; true; 0.102587;0.09; 0.069291; 0.02813;0.000161;6.2e-05; 9e-06; true; 0.102859;0.04; 0.039449; 0.017068;8.4e-05;2.5e-05; 6e-06; true; 0.05959;0.05; 0.041237; 0.018966;8.499999999999999e-05;2.6000000000000002e-05; 7.3e-05; true; 0.063468
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.06; 0.050741; 0.017549;0.000218;7.3e-05; 4.6e-05; true; 0.071131;0.08; 0.062316; 0.030199;0.000627;0.000175; 1.1e-05; true; 0.098431;0.07; 0.051838; 0.027131;0.00041400000000000003;0.000122; 9e-06; true; 0.083788;0.08; 0.061298; 0.025862;0.000413;0.00012199999999999998; 7.9e-05; true; 0.092018
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.14; 0.09663; 0.044591;0.006499;0.003733; 0.000243; false; 0.160374;0.07; 0.051767; 0.025461;0.002991;0.002028; 4.8e-05; false; 0.087095;0.07; 0.053188; 0.025172;0.003212;0.002041; 8.1e-05; false; 0.088904;0.13; 0.094002; 0.039803;0.006958;0.0037229999999999997; 0.000297; false; 0.15316
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.39; 0.272415; 0.115207;7.199999999999999e-05;1.6e-05; 0.000268; true; 0.426929;0.32; 0.234093; 0.107931;3.2999999999999996e-05;1e-05; 9e-06; true; 0.361962;0.46; 0.393822; 0.111592;3.4e-05;9e-06; 1e-05; true; 0.5251;0.53; 0.388538; 0.170237;5.4999999999999995e-05;1.1e-05; 0.000201; true; 0.591944
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.05; 0.042299; 0.018555;0.00015;4.7999999999999994e-05; 0.000103; true; 0.064067;0.06; 0.041562; 0.020081;0.00016099999999999998;4.9999999999999996e-05; 1.2e-05; true; 0.064962;0.05; 0.042215; 0.019734;0.00015199999999999998;6e-05; 8e-06; true; 0.064902;0.05; 0.042605; 0.019925;0.000157;5.2999999999999994e-05; 0.000122; true; 0.066036
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.08; 0.056032; 0.027508;0.000152;5.2e-05; 0.000156; true; 0.087572;0.08; 0.055831; 0.028574;0.000138;6.1e-05; 1.1e-05; true; 0.088592;0.08; 0.058722; 0.027711;0.00017900000000000001;8.5e-05; 1.4e-05; true; 0.091585;0.04; 0.032976; 0.015264;0.0001;3.2999999999999996e-05; 9e-05; true; 0.05097
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.029909; 0.018003;0.00037900000000000005;9.4e-05; 0.000132; true; 0.052376;0.05; 0.031018; 0.021089;0.000375;0.000102; 8e-06; true; 0.056652;0.05; 0.032024; 0.021356;0.00045000000000000004;0.000121; 1e-05; true; 0.05823;0.02; 0.016867; 0.012097;0.00022;5.7999999999999994e-05; 7.3e-05; true; 0.031674
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.1; 0.076861; 0.028223;0.00020899999999999998;5.6e-05; 0.000365; true; 0.110033;0.05; 0.045592; 0.017242;9.4e-05;3.5e-05; 8e-06; true; 0.065944;0.1; 0.081229; 0.031157;0.000186;7.599999999999999e-05; 1.1e-05; true; 0.118335;0.11; 0.080039; 0.032375;0.000207;4.4999999999999996e-05; 0.000245; true; 0.117802
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.02; 0.019807; 0.011309;2.7000000000000002e-05;1.4e-05; 2.8e-05; true; 0.032826;0.02; 0.019668; 0.011906;3.1e-05;1.3000000000000001e-05; 7e-06; true; 0.033393;0.04; 0.03447; 0.01844;4.2999999999999995e-05;1.8e-05; 1.8e-05; true; 0.05584;0.02; 0.020319; 0.012599;2.7000000000000002e-05;1.3000000000000001e-05; 2.7e-05; true; 0.034778
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.02; 0.020002; 0.010068;1.3000000000000001e-05;8e-06; 1.4e-05; true; 0.031619;0.04; 0.033109; 0.016232;1.8e-05;1e-05; 8e-06; true; 0.051884;0.04; 0.032276; 0.013227;2e-05;1.1000000000000001e-05; 6e-06; true; 0.047654;0.02; 0.01943; 0.010087;1.3000000000000001e-05;8e-06; 1.4e-05; true; 0.030873
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.00968; 0.006516;6e-06;5.999999999999999e-06; 2.3e-05; true; 0.017162;0.02; 0.019365; 0.010894;1.5e-05;9e-06; 1e-05; true; 0.03211;0.01; 0.010803; 0.007859;7e-06;1.2000000000000002e-05; 6e-06; true; 0.019777;0.01; 0.010977; 0.006722;8e-06;5.999999999999999e-06; 2.3e-05; true; 0.018704
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.41; 0.354906; 0.095574;0.00014099999999999998;6.7e-05; 0.000138; true; 0.458689;0.42; 0.395398; 0.078132;7.9e-05;3.2e-05; 3.7e-05; true; 0.478372;0.26; 0.226167; 0.071455;8.6e-05;3.0000000000000004e-05; 4.1e-05; true; 0.302406;0.43; 0.391223; 0.082277;0.000134;4.5e-05; 0.000164; true; 0.480441
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.06; 0.047809; 0.017396;1.5e-05;9.999999999999999e-06; 3e-05; true; 0.067509;0.03; 0.024832; 0.010823;1e-05;7e-06; 6e-06; true; 0.037042;0.03; 0.025167; 0.011111;9e-06;6e-06; 5e-06; true; 0.037655;0.06; 0.047119; 0.018169;1.8e-05;9e-06; 3.2e-05; true; 0.067869
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.0; 0.006437; 0.005306;6e-05;2.6000000000000002e-05; 4.9e-05; false; 0.012725;0.0; 0.006293; 0.005666;6.2e-05;2.7e-05; 2.3e-05; false; 0.013049;0.01; 0.006567; 0.005464;5.9999999999999995e-05;2.6000000000000002e-05; 2.7e-05; false; 0.013035;0.01; 0.006702; 0.005799;6e-05;2.4999999999999998e-05; 6.2e-05; false; 0.013535
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.03; 0.02351; 0.011181;0.00022600000000000002;7.9e-05; 5.2e-05; true; 0.036716;0.02; 0.01318; 0.007731;0.000126;7.999999999999999e-05; 1e-05; true; 0.022509;0.01; 0.013641; 0.007773;0.00015099999999999998;9.1e-05; 8e-06; true; 0.022996;0.02; 0.023722; 0.011429;0.00021799999999999999;8.1e-05; 5.3e-05; true; 0.037292
